ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
80236,Danny Miranda Agramonte,M,25.0,178.0,92.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Gold
80246,Lorena Miranda Dorado,F,21.0,174.0,73.0,Spain,ESP,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Silver
80252,Patricia Noriko Miranda,F,25.0,152.0,48.0,United States,USA,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,35.0,196.0,90.0,Belarus,BLR,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,Gold
80294,Nikola Miroti Stajovi,M,25.0,208.0,100.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
80308,Mvlud Mirliyev,M,34.0,183.0,103.0,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Heavyweight,Bronze
80318,Hesham Hasan Misbah,M,26.0,176.0,90.0,Egypt,EGY,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Middleweight,Bronze
80332,Taras Viktorovych Mishchuk,M,21.0,187.0,85.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
80337,Aleksey Vladimirovich Mishin,M,25.0,175.0,84.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
80340,Masumi Mishina,F,22.0,163.0,63.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Bronze
80340,Masumi Mishina,F,26.0,163.0,63.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Gold
80388,"Matthew John ""Matt"" Mitcham",M,20.0,174.0,67.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Platform,Gold
80404,Ethan Mitchell,M,25.0,180.0,83.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Silver
80419,Manteo Mitchell,M,25.0,185.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
80435,Ryan Scott Mitchell,M,23.0,185.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
80439,Tom Mitchell,M,27.0,178.0,85.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
80443,Claire Mitchell-Taverner,F,30.0,164.0,56.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
80459,Yevgeny Viktorovich Mitkov,M,28.0,194.0,89.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
80478,Viktor Mitrou,M,27.0,168.0,77.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middleweight,Silver
80483,Branislav Mitrovi,M,31.0,201.0,100.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
80485,Stefan Mitrovi,M,24.0,195.0,91.0,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
80485,Stefan Mitrovi,M,28.0,195.0,91.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
80499,Risako Mitsui,F,22.0,168.0,57.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
80499,Risako Mitsui,F,22.0,168.0,57.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
80507,Anja Mittag,F,23.0,168.0,58.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
80507,Anja Mittag,F,31.0,168.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
80522,Heather Blaine Mitts (-Feeley),F,26.0,165.0,55.0,United States,USA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Gold
80522,Heather Blaine Mitts (-Feeley),F,30.0,165.0,55.0,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
80522,Heather Blaine Mitts (-Feeley),F,34.0,165.0,55.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
80529,Daisuke Miura,M,30.0,183.0,88.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
80571,Hiromi Miyake,F,26.0,145.0,48.0,Japan,JPN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,Silver
80571,Hiromi Miyake,F,30.0,145.0,48.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Bronze
80572,Ryo Miyake,M,21.0,178.0,70.0,Japan,JPN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Silver
80578,Aya Miyama,F,27.0,157.0,51.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver
80585,Shinya Miyamoto,M,33.0,176.0,80.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
80597,Tamari Miyashiro,F,25.0,170.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver
80600,Junichi Miyashita,M,24.0,182.0,72.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
80621,Nwal-Endn Miyem,F,24.0,188.0,87.0,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
80631,Mindaugas Mizgaitis,M,28.0,190.0,120.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
80655,Jun Mizutani,M,27.0,172.0,63.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,Bronze
80655,Jun Mizutani,M,27.0,172.0,63.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Silver
80657,Hisashi Mizutori,M,24.0,172.0,62.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Gold
80700,Elnur Mmmdli,M,20.0,175.0,73.0,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Lightweight,Gold
80701,Aas Mmmdov,M,24.0,169.0,54.0,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Bantamweight,Bronze
80705,Teymur Mmmdov,M,19.0,196.0,91.0,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Heavyweight,Bronze
80713,Frid Mnsurov,M,22.0,174.0,66.0,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold
80749,Diana Iuliana Mocanu,F,16.0,170.0,68.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Backstroke,Gold
80749,Diana Iuliana Mocanu,F,16.0,170.0,68.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,Gold
80802,Pter Mdos,M,24.0,170.0,55.0,Hungary,HUN,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
80808,Davit Modzmanashvili,M,25.0,185.0,110.0,Georgia,GEO,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
80846,Emma Moffatt,F,23.0,171.0,57.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Women's Olympic Distance,Bronze
80848,John Moffitt,M,23.0,185.0,78.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Long Jump,Silver
80855,Carsten Mogensen,M,29.0,188.0,75.0,Denmark,DEN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Doubles,Silver
80945,Seyed Morad Mohammadi Pahnehkalaei,M,28.0,160.0,60.0,Iran,IRI,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
80970,Lourdes Mohedano Snchez de Mora,F,21.0,173.0,53.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
81027,Andrey Sergeyevich Moiseyev,M,25.0,195.0,83.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
81027,Andrey Sergeyevich Moiseyev,M,29.0,195.0,83.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
81060,Godfrey Khotso Mokoena,M,23.0,190.0,76.0,South Africa,RSA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Long Jump,Silver
81082,Yury Sergeyevich Molchan,M,21.0,185.0,72.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Team",Bronze
81093,Oleg Moldovan,M,33.0,178.0,70.0,Moldova,MDA,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Running Target, 10 metres",Silver
81097,Alin George Moldoveanu,M,29.0,173.0,73.0,Romania,ROU,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
81102,Valter Molea,M,34.0,192.0,90.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
81109,Kayla Moleschi,F,25.0,159.0,65.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
81111,Carlo Molfetta,M,28.0,183.0,78.0,Italy,ITA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Heavyweight,Gold
81117,Mari Kristine Sbstad Molid,F,25.0,178.0,73.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
81119,Alicia Molik,F,23.0,182.0,78.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,Bronze
81225,Daniele Cristoforo Molmenti,M,27.0,170.0,69.0,Italy,ITA,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold
81254,Tams Molnr,M,25.0,193.0,104.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Gold
81254,Tams Molnr,M,29.0,193.0,104.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
81254,Tams Molnr,M,33.0,193.0,104.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
81312,Avard Moncur,M,21.0,193.0,87.0,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
81312,Avard Moncur,M,29.0,193.0,87.0,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
81351,Mnica Anglica de Paula,F,26.0,178.0,76.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
81429,Jan-Marco Montag,M,24.0,188.0,88.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Gold
81456,Aldo Montano,M,25.0,184.0,82.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Sabre, Individual",Gold
81456,Aldo Montano,M,25.0,184.0,82.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Sabre, Team",Silver
81456,Aldo Montano,M,29.0,184.0,82.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Sabre, Team",Bronze
81456,Aldo Montano,M,33.0,184.0,82.0,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Sabre, Team",Bronze
81471,Alejandro Ariel Montecchia,M,32.0,182.0,83.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Gold
81491,Telma Alexandra Pinto Monteiro,F,30.0,161.0,57.0,Portugal,POR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,Bronze
81497,Daynellis Montejo Poll,F,23.0,167.0,49.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Flyweight,Bronze
81550,"Timothy ""Tim"" Montgomery",M,25.0,178.0,73.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
81565,Frank Andy Montieth Herrera,M,19.0,186.0,78.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Gold
81572,Anne Katherine Montminy (-Goldman),F,25.0,165.0,49.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,Bronze
81572,Anne Katherine Montminy (-Goldman),F,25.0,165.0,49.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Platform,Silver
81588,Domenico Montrone,M,30.0,189.0,97.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
81595,Sergey Aleksandrovich Monya,M,29.0,202.0,99.0,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
81596,Jude Monye,M,26.0,188.0,79.0,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
81599,Fabin Luciano Monzn,M,21.0,167.0,62.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
81601,Roberto Monzn Gonzlez,M,26.0,166.0,60.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
81612,Heather L. Moody,F,27.0,182.0,77.0,United States,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
81612,Heather L. Moody,F,30.0,182.0,77.0,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
81671,Maya April Moore,F,23.0,183.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
81671,Maya April Moore,F,27.0,183.0,79.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
81739,Sohrab Moradi,M,27.0,170.0,97.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
81754,"Antonia ""Tonia"" Moraiti",F,27.0,165.0,54.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Silver
81755,"Evangelia ""Evi"" Moraitidou",F,29.0,184.0,74.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Silver
81812,Jane Moran,F,27.0,167.0,70.0,Australia,AUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze
81819,Matteo Morandi,M,30.0,165.0,71.0,Italy,ITA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Rings,Bronze
81844,Martina Moravcov,F,24.0,172.0,60.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Freestyle,Silver
81844,Martina Moravcov,F,24.0,172.0,60.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Butterfly,Silver
81902,"Timothy Frank ""Tim"" Morehouse",M,30.0,188.0,91.0,United States,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Sabre, Team",Silver
81914,Jos Carlos Gomes Moreira,M,24.0,172.0,76.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
81920,Ftima Moreira de Melo,F,22.0,160.0,55.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Bronze
81920,Ftima Moreira de Melo,F,26.0,160.0,55.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Silver
81920,Ftima Moreira de Melo,F,30.0,160.0,55.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
81972,Patricia Moreno Snchez,F,16.0,143.0,31.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
81979,Yipsi Moreno Gonzlez,F,23.0,175.0,78.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Hammer Throw,Silver
81979,Yipsi Moreno Gonzlez,F,27.0,175.0,78.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Hammer Throw,Silver
81993,Emiliano Moretti,M,23.0,185.0,80.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Bronze
82008,"Alexandra Patricia ""Alex"" Morgan",F,23.0,173.0,62.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold
82016,"Christopher ""Chris"" Morgan",M,29.0,191.0,90.0,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Bronze
82020,David Morgan,M,22.0,184.0,82.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
82094,Lucia Morico,F,28.0,179.0,78.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,Bronze
82120,Andranne Morin,F,30.0,178.0,71.0,Canada,CAN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
82156,Tomomi Morita,M,19.0,169.0,68.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,Bronze
82156,Tomomi Morita,M,19.0,169.0,68.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
82181,Carlo Leonardo Mornati,M,28.0,186.0,88.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
82221,Vladimir Viktorovich Morozov,M,20.0,180.0,73.0,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
82224,Nataliya Igorevna Morozova,F,27.0,188.0,74.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Silver
82255,"Jennifer Lynn ""Jenny"" Morris",F,27.0,172.0,69.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
82271,Sandi Morris,F,24.0,173.0,62.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Silver
82292,Melissa Renee Morrison (-Howard),F,29.0,164.0,56.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,Bronze
82292,Melissa Renee Morrison (-Howard),F,33.0,164.0,56.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 100 metres Hurdles,Bronze
82308,Simmone Anne Morrow,F,23.0,169.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
82308,Simmone Anne Morrow,F,27.0,169.0,62.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
82308,Simmone Anne Morrow,F,31.0,169.0,62.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Bronze
82323,Dorian Denis Mortelette,M,24.0,195.0,90.0,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
82323,Dorian Denis Mortelette,M,28.0,195.0,90.0,France,FRA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Silver
82327,Casper Ulrich Mortensen,M,26.0,190.0,88.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
82331,Karin rnhj Mortensen,F,22.0,182.0,77.0,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Gold
82331,Karin rnhj Mortensen,F,26.0,182.0,77.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Gold
82375,Carmelina Moscato,F,28.0,171.0,72.0,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
82415,"Glenn Edward ""Ed"" Moses",M,20.0,180.0,78.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,Silver
82415,"Glenn Edward ""Ed"" Moses",M,20.0,180.0,78.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
82418,Merrill Moses,M,30.0,191.0,97.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
82428,Vasily Aleksandrovich Mosin,M,40.0,180.0,82.0,Russia,RUS,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Double Trap,Bronze
82432,Aleksandr Nikolayevich Moskalenko,M,30.0,173.0,76.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Men's Individual,Gold
82432,Aleksandr Nikolayevich Moskalenko,M,34.0,173.0,76.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Trampolining,Trampolining Men's Individual,Silver
82447,Tracey Mosley,F,30.0,170.0,73.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
82447,Tracey Mosley,F,34.0,170.0,73.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Bronze
82465,Lus Javier Mosquera Lozano,M,21.0,165.0,64.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,Bronze
82466,Mabel Mosquera Mena,F,35.0,164.0,53.0,Colombia,COL,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Featherweight,Bronze
82474,Estelle Mossely,F,23.0,168.0,60.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,Gold
82484,Masoud Mostafa Jokar,M,26.0,164.0,60.0,Iran,IRI,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver
82549,Tomasz Marek Motyka,M,27.0,176.0,75.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Silver
82574,Dimitris Mougios,M,26.0,191.0,72.0,Greece,GRE,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,Silver
82625,Alonzo Harding Mourning,M,30.0,206.0,117.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
82626,Mikhail Mouroutsos,M,20.0,180.0,58.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Flyweight,Gold
82693,Alison Mowbray,F,33.0,181.0,72.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Silver
82695,Stephen Martin Mowlam,M,27.0,182.0,73.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
82731,Timofey Pavlovich Mozgov,M,26.0,216.0,113.0,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
82756,Stephan Mlvig,M,25.0,180.0,75.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
82763,Nora Mrk,F,25.0,168.0,63.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
82764,Michael Mrkv (-Christiansen),M,23.0,183.0,69.0,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
82794,Magdalena Urszula Mroczkiewicz,F,21.0,179.0,65.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Team",Silver
82847,Manuela Mucke,F,25.0,175.0,73.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
82859,Beslan Zaudinovich Mudranov,M,30.0,166.0,60.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,Gold
